編號,起站,基隆,三坑,八堵,七堵,百福,五堵,汐止,汐科,南港,松山,臺北,萬華,板橋,浮洲,樹林,南樹林,山佳,鶯歌,桃園,內壢,中壢,埔心,楊梅,富岡,新富,北湖,湖口,新豐,竹北,北新竹,千甲,新莊,竹中,六家,上員,榮華,竹東,橫山,九讚頭,合興,富貴,內灣,新竹,三姓橋,香山,崎頂,竹南,談文,大山,後龍,龍港,白沙屯,新埔,通霄,苑裡,日南,大甲,臺中港,清水,沙鹿,龍井,大肚,追分,造橋,豐富,苗栗,南勢,銅鑼,三義,泰安,后里,豐原,栗林,潭子,頭家厝,松竹,太原,精武,臺中,五權,大慶,烏日,新烏日,成功,彰化,花壇,大村,員林,永靖,社頭,田中,二水,源泉,濁水,龍泉,集集,水里,車埕,林內,石榴,斗六,斗南,石龜,大林,民雄,嘉北,嘉義,水上,南靖,後壁,新營,柳營,林鳳營,隆田,拔林,善化,南科,新市,永康,大橋,臺南,保安,仁德,中洲,長榮大學,沙崙,大湖,路竹,岡山,橋頭,楠梓,新左營,左營,內惟,美術館,鼓山,三塊厝,高雄,民族,科工館,正義,鳳山,後庄,九曲堂,六塊厝,屏東,歸來,麟洛,西勢,竹田,潮州,崁頂,南州,鎮安,林邊,佳冬,東海,枋寮,加祿,枋山,大武,瀧溪,金崙,太麻里,知本,康樂,臺東,山里,鹿野,瑞源,瑞和,關山,池上,富里,東竹,東里,玉里,三民,瑞穗,富源,大富,光復,萬榮,鳳林,南平,林榮新光,豐田,壽豐,平和,志學,吉安,花蓮,北埔,景美,新城,崇德,和仁,和平,漢本,武塔,南澳,東澳,永樂,蘇澳,蘇澳新,冬山,羅東,中里,二結,宜蘭,四城,礁溪,頂埔,頭城,外澳,龜山,大溪,大里,石城,福隆,貢寮,雙溪,牡丹,三貂嶺,大華,十分,望古,嶺腳,平溪,菁桐,猴硐,瑞芳,海科館,八斗子,四腳亭,暖暖
1000,臺北,906.0,183.0,217.0,535.0,273.0,179.0,1379.0,937.0,356.0,621.0,9.0,62.0,426.0,379.0,1824.0,125.0,160.0,944.0,2699.0,914.0,2202.0,352.0,310.0,68.0,2.0,45.0,181.0,269.0,185.0,24.0,3.0,12.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,820.0,20.0,7.0,11.0,237.0,1.0,0.0,11.0,0.0,26.0,0.0,18.0,48.0,0.0,68.0,0.0,35.0,63.0,1.0,1.0,0.0,3.0,5.0,107.0,0.0,5.0,4.0,1.0,34.0,247.0,2.0,2.0,2.0,2.0,4.0,4.0,865.0,1.0,1.0,2.0,2.0,1.0,116.0,1.0,0.0,56.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,8.0,0.0,3.0,5.0,0.0,90.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,432.0,0.0,8.0,0.0,0.0,24.0,35.0,2.0,0.0,0.0,114.0,0.0,49.0,0.0,0.0,19.0,0.0,17.0,0.0,1.0,0.0,21.0,0.0,81.0,27.0,1296.0,2.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,8.0,9.0,51.0,164.0,0.0,0.0,476.0,0.0,102.0,0.0,73.0,22.0,5.0,33.0,28.0,1.0,448.0,32.0,68.0,32.0,37.0,2.0,35.0,5.0,2.0,8.0,4.0,165.0,657.0,5.0,10.0,65.0,51.0
1010,萬華,159.0,34.0,14.0,33.0,15.0,14.0,87.0,62.0,59.0,65.0,57.0,0.0,85.0,40.0,167.0,12.0,33.0,130.0,207.0,70.0,156.0,28.0,32.0,8.0,0.0,4.0,12.0,29.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,30.0,2.0,9.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,28.0,28.0,0.0,2.0,1.0,11.0
1020,板橋,308.0,30.0,52.0,113.0,56.0,29.0,207.0,183.0,115.0,225.0,293.0,113.0,0.0,261.0,1206.0,112.0,150.0,777.0,1439.0,402.0,1230.0,159.0,170.0,45.0,3.0,12.0,103.0,173.0,114.0,14.0,2.0,14.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,543.0,9.0,3.0,1.0,162.0,0.0,0.0,11.0,0.0,23.0,0.0,7.0,14.0,0.0,29.0,0.0,20.0,31.0,0.0,0.0,0.0,1.0,2.0,66.0,0.0,2.0,2.0,1.0,24.0,114.0,1.0,4.0,3.0,5.0,0.0,1.0,475.0,3.0,0.0,0.0,2.0,2.0,89.0,1.0,0.0,43.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,18.0,0.0,1.0,5.0,0.0,42.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,95.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,23.0,0.0,11.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,5.0,0.0,18.0,6.0,332.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,53.0,0.0,0.0,127.0,0.0,33.0,0.0,30.0,13.0,2.0,9.0,4.0,3.0,140.0,17.0,32.0,11.0,18.0,1.0,2.0,5.0,3.0,3.0,1.0,53.0,167.0,7.0,11.0,13.0,12.0
1030,浮洲,26.0,4.0,2.0,2.0,3.0,6.0,11.0,23.0,32.0,47.0,439.0,47.0,205.0,0.0,32.0,5.0,8.0,42.0,46.0,29.0,55.0,7.0,7.0,0.0,2.0,0.0,5.0,7.0,10.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,4.0,0.0
1040,樹林,93.0,17.0,12.0,34.0,12.0,8.0,61.0,62.0,119.0,177.0,1786.0,166.0,910.0,37.0,0.0,25.0,67.0,261.0,578.0,158.0,690.0,84.0,66.0,26.0,0.0,9.0,36.0,81.0,71.0,17.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,16.0,4.0,3.0,65.0,0.0,0.0,9.0,0.0,3.0,0.0,1.0,4.0,0.0,7.0,0.0,7.0,19.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,3.0,1.0,0.0,8.0,25.0,0.0,6.0,0.0,0.0,0.0,3.0,77.0,0.0,0.0,2.0,3.0,0.0,26.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,114.0,0.0,6.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,34.0,0.0,12.0,0.0,0.0,5.0,0.0,11.0,0.0,4.0,0.0,13.0,0.0,13.0,9.0,147.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,51.0,0.0,1.0,89.0,0.0,14.0,0.0,13.0,2.0,3.0,1.0,0.0,0.0,42.0,0.0,3.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,77.0,4.0,0.0,7.0,1.0
1050,南樹林,8.0,0.0,0.0,2.0,2.0,2.0,3.0,5.0,6.0,18.0,131.0,14.0,87.0,2.0,21.0,0.0,5.0,32.0,64.0,25.0,58.0,11.0,6.0,6.0,0.0,0.0,4.0,8.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1060,山佳,14.0,0.0,3.0,5.0,3.0,1.0,5.0,9.0,16.0,18.0,174.0,31.0,126.0,6.0,38.0,6.0,0.0,31.0,131.0,17.0,75.0,12.0,10.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1070,鶯歌,30.0,1.0,6.0,11.0,3.0,4.0,18.0,31.0,64.0,132.0,1103.0,131.0,745.0,34.0,285.0,29.0,32.0,0.0,470.0,114.0,320.0,34.0,28.0,14.0,1.0,6.0,13.0,37.0,31.0,17.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,8.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,3.0
1080,桃園,171.0,3.0,10.0,57.0,20.0,12.0,81.0,72.0,168.0,290.0,2864.0,201.0,1541.0,47.0,652.0,72.0,150.0,441.0,0.0,657.0,2971.0,413.0,293.0,136.0,7.0,31.0,116.0,372.0,222.0,37.0,4.0,25.0,12.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,792.0,27.0,6.0,2.0,196.0,0.0,0.0,6.0,0.0,6.0,0.0,10.0,22.0,1.0,29.0,0.0,9.0,58.0,0.0,1.0,1.0,3.0,2.0,96.0,0.0,16.0,3.0,0.0,19.0,147.0,4.0,16.0,0.0,2.0,3.0,6.0,681.0,1.0,5.0,2.0,9.0,0.0,144.0,2.0,0.0,52.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,22.0,0.0,5.0,7.0,0.0,100.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,34.0,0.0,0.0,47.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,8.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,49.0,0.0,3.0,2.0,2.0
1090,內壢,52.0,5.0,2.0,5.0,3.0,2.0,16.0,34.0,70.0,112.0,905.0,72.0,427.0,36.0,164.0,19.0,16.0,105.0,569.0,0.0,587.0,104.0,100.0,38.0,0.0,14.0,47.0,122.0,66.0,41.0,1.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,161.0,13.0,1.0,1.0,35.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,5.0,1.0,0.0,5.0,5.0,0.0,1.0,0.0,4.0,3.0,1.0,24.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0
1100,中壢,117.0,9.0,10.0,49.0,13.0,5.0,64.0,70.0,149.0,256.0,2229.0,147.0,1372.0,55.0,640.0,57.0,62.0,328.0,2946.0,684.0,0.0,705.0,650.0,263.0,5.0,43.0,167.0,647.0,264.0,43.0,34.0,27.0,7.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,999.0,22.0,10.0,1.0,229.0,0.0,0.0,21.0,0.0,6.0,1.0,9.0,18.0,2.0,26.0,0.0,23.0,71.0,0.0,2.0,0.0,1.0,1.0,89.0,5.0,11.0,2.0,1.0,8.0,167.0,4.0,15.0,1.0,6.0,5.0,2.0,732.0,4.0,12.0,5.0,13.0,1.0,156.0,1.0,0.0,57.0,0.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,11.0,0.0,4.0,3.0,0.0,80.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,105.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,39.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,44.0,0.0,0.0,0.0,1.0
1110,埔心,22.0,0.0,1.0,3.0,3.0,1.0,4.0,11.0,27.0,64.0,438.0,30.0,201.0,5.0,110.0,16.0,9.0,52.0,372.0,107.0,657.0,0.0,49.0,42.0,5.0,7.0,34.0,54.0,60.0,30.0,0.0,6.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,113.0,4.0,2.0,3.0,26.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,7.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,3.0,3.0,6.0,15.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
1120,楊梅,8.0,0.0,3.0,5.0,2.0,0.0,6.0,9.0,24.0,64.0,367.0,29.0,159.0,8.0,61.0,3.0,6.0,30.0,257.0,79.0,610.0,45.0,0.0,52.0,4.0,11.0,28.0,53.0,44.0,12.0,0.0,6.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,129.0,3.0,2.0,0.0,22.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,5.0,9.0,0.0,2.0,0.0,3.0,11.0,3.0,30.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
